userId,movieId,rating,title,genres
112,1196,1,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
568,3053,1,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
31,1036,1,Die Hard (1988),Action|Crime|Thriller
242,236,1,French Kiss (1995),Action|Comedy|Romance
238,4329,1,Rio Bravo (1959),Western
604,220,1,Castle Freak (1995),Horror
429,289,1,Only You (1994),Comedy|Romance
339,76093,1,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
248,147374,1,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",Adventure|Drama
258,1197,1,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
390,2076,1,Blue Velvet (1986),Drama|Mystery|Thriller
393,112852,1,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
154,112852,1,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
374,588,1,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
81,588,1,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
211,49272,1,Casino Royale (2006),Action|Adventure|Thriller
164,1291,1,Indiana Jones and the Last Crusade (1989),Action|Adventure
209,1291,1,Indiana Jones and the Last Crusade (1989),Action|Adventure
127,68954,1,Up (2009),Adventure|Animation|Children|Drama
2,333,1,Tommy Boy (1995),Comedy
578,7395,1,Cheaper by the Dozen (1950),Comedy|Drama
58,225,1,Disclosure (1994),Drama|Thriller
310,2524,1,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller
61,1080,1,Monty Python's Life of Brian (1979),Comedy
32,1080,1,Monty Python's Life of Brian (1979),Comedy
9,5988,1,Quicksilver (1986),Drama
262,50,1,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
133,50,1,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
170,207,1,"Walk in the Clouds, A (1995)",Drama|Romance
353,364,1,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
537,80906,1,Inside Job (2010),Documentary
302,762,1,Striptease (1996),Comedy|Crime
451,474,1,In the Line of Fire (1993),Action|Thriller
271,2791,1,Airplane! (1980),Comedy
546,2791,1,Airplane! (1980),Comedy
35,261,1,Little Women (1994),Drama
225,2011,1,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
149,2011,1,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
143,6942,1,Love Actually (2003),Comedy|Drama|Romance
306,130520,1,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
145,590,1,Dances with Wolves (1990),Adventure|Drama|Western
134,590,1,Dances with Wolves (1990),Adventure|Drama|Western
367,3536,1,Keeping the Faith (2000),Comedy|Drama|Romance
410,3334,1,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
363,1198,1,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
528,89492,1,Moneyball (2011),Drama
289,2797,1,Big (1988),Comedy|Drama|Fantasy|Romance
536,232,1,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance
397,232,1,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance
422,3968,1,Bedazzled (2000),Comedy
126,344,1,Ace Ventura: Pet Detective (1994),Comedy
171,485,1,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy
159,103141,1,Monsters University (2013),Adventure|Animation|Comedy
77,58559,1,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
550,58559,1,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
554,2746,1,Little Shop of Horrors (1986),Comedy|Horror|Musical
90,58,1,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance
106,76175,1,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy
593,2336,1,Elizabeth (1998),Drama
602,508,1,Philadelphia (1993),Drama
237,1203,1,12 Angry Men (1957),Drama
317,5388,1,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
467,2384,1,Babe: Pig in the City (1998),Adventure|Children|Drama
113,1094,1,"Crying Game, The (1992)",Drama|Romance|Thriller
128,1228,1,Raging Bull (1980),Drama
402,586,1,Home Alone (1990),Children|Comedy
261,1431,1,Beverly Hills Ninja (1997),Action|Comedy
415,750,1,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
218,750,1,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
515,179819,1,Star Wars: The Last Jedi (2017),Action|Adventure|Fantasy|Sci-Fi
109,852,1,Tin Cup (1996),Comedy|Drama|Romance
403,2502,1,Office Space (1999),Comedy|Crime
336,2502,1,Office Space (1999),Comedy|Crime
155,2502,1,Office Space (1999),Comedy|Crime
461,587,1,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
349,587,1,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
548,49910,1,Freedom Writers (2007),Drama
492,76,1,Screamers (1995),Action|Sci-Fi|Thriller
445,27773,1,Old Boy (2003),Mystery|Thriller
110,27773,1,Old Boy (2003),Mystery|Thriller
526,4027,1,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
460,6502,1,28 Days Later (2002),Action|Horror|Sci-Fi
345,8810,1,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
576,1231,1,"Right Stuff, The (1983)",Drama
481,1665,1,Bean (1997),Comedy
521,880,1,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
278,2352,1,"Big Chill, The (1983)",Comedy|Drama
23,3265,1,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
92,2087,1,Peter Pan (1953),Animation|Children|Fantasy|Musical
482,1230,1,Annie Hall (1977),Comedy|Romance
204,80463,1,"Social Network, The (2010)",Drama
228,1091,1,Weekend at Bernie's (1989),Comedy
179,110,1,Braveheart (1995),Action|Drama|War
107,110,1,Braveheart (1995),Action|Drama|War
165,5993,1,Max (2002),Drama
497,111,1,Taxi Driver (1976),Crime|Drama|Thriller
454,26131,1,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
206,608,1,Fargo (1996),Comedy|Crime|Drama|Thriller
541,608,1,Fargo (1996),Comedy|Crime|Drama|Thriller
283,608,1,Fargo (1996),Comedy|Crime|Drama|Thriller
291,122892,1,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi
591,2396,1,Shakespeare in Love (1998),Comedy|Drama|Romance
301,4011,1,Snatch (2000),Comedy|Crime|Thriller
13,3893,1,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
496,7757,1,Jason and the Argonauts (1963),Action|Adventure|Fantasy
251,159817,1,Planet Earth (2006),Documentary
466,6539,1,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
575,2622,1,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy
441,71535,1,Zombieland (2009),Action|Comedy|Horror
505,71535,1,Zombieland (2009),Action|Comedy|Horror
175,3791,1,Footloose (1984),Drama
491,69406,1,"Proposal, The (2009)",Comedy|Romance
338,190207,1,Tilt (2011),Drama|Romance
319,293,1,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
151,1409,1,Michael (1996),Comedy|Drama|Fantasy|Romance
185,1393,1,Jerry Maguire (1996),Drama|Romance
70,1302,1,Field of Dreams (1989),Children|Drama|Fantasy
147,163,1,Desperado (1995),Action|Romance|Western
26,165,1,Die Hard: With a Vengeance (1995),Action|Crime|Thriller
65,97921,1,Silver Linings Playbook (2012),Comedy|Drama
583,6188,1,Old School (2003),Comedy
293,2421,1,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
97,4367,1,Lara Croft: Tomb Raider (2001),Action|Adventure
214,802,1,Phenomenon (1996),Drama|Romance
255,2858,1,American Beauty (1999),Drama|Romance
269,828,1,"Adventures of Pinocchio, The (1996)",Adventure|Children
418,59784,1,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
49,2571,1,"Matrix, The (1999)",Action|Sci-Fi|Thriller
407,2571,1,"Matrix, The (1999)",Action|Sci-Fi|Thriller
197,1729,1,Jackie Brown (1997),Crime|Drama|Thriller
311,6333,1,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
508,3396,1,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
295,4351,1,Point Break (1991),Action|Crime|Thriller
533,57274,1,[REC] (2007),Drama|Horror|Thriller
459,5618,1,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
471,2324,1,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
499,1220,1,"Blues Brothers, The (1980)",Action|Comedy|Musical
478,708,1,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
531,4447,1,Legally Blonde (2001),Comedy|Romance
337,145,1,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller
163,1614,1,In & Out (1997),Comedy
87,2300,1,"Producers, The (1968)",Comedy
557,2617,1,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller
53,1125,1,"Return of the Pink Panther, The (1975)",Comedy|Crime
273,532,1,Serial Mom (1994),Comedy|Crime|Horror
277,104,1,Happy Gilmore (1996),Comedy
191,215,1,Before Sunrise (1995),Drama|Romance
388,33615,1,Madagascar (2005),Adventure|Animation|Children|Comedy
300,63082,1,Slumdog Millionaire (2008),Crime|Drama|Romance
208,198,1,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller
158,2826,1,"13th Warrior, The (1999)",Action|Adventure|Fantasy
194,2699,1,Arachnophobia (1990),Comedy|Horror
547,2020,1,Dangerous Liaisons (1988),Drama|Romance
203,3101,1,Fatal Attraction (1987),Drama|Thriller
180,3755,1,"Perfect Storm, The (2000)",Drama|Thriller
516,1954,1,Rocky (1976),Drama
558,1043,1,To Gillian on Her 37th Birthday (1996),Drama|Romance
416,6365,1,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
392,2707,1,Arlington Road (1999),Thriller
207,2707,1,Arlington Road (1999),Thriller
188,1282,1,Fantasia (1940),Animation|Children|Fantasy|Musical
347,317,1,"Santa Clause, The (1994)",Comedy|Drama|Fantasy
360,1747,1,Wag the Dog (1997),Comedy
406,33669,1,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama
55,2278,1,Ronin (1998),Action|Crime|Thriller
299,1387,1,Jaws (1975),Action|Horror
123,112552,1,Whiplash (2014),Drama
329,130482,1,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller
138,849,1,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
350,832,1,Ransom (1996),Crime|Thriller
118,1350,1,"Omen, The (1976)",Horror|Mystery|Thriller
595,1912,1,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
333,1193,1,One Flew Over the Cuckoo's Nest (1975),Drama
157,2392,1,Jack Frost (1998),Children|Comedy|Drama
569,434,1,Cliffhanger (1993),Action|Adventure|Thriller
